_DataType,UID,Number,Date,SupplierInvoiceNumber,Supplier.UID,Supplier.Name,Supplier.DisplayID,Supplier.URI,ShipToAddress,Terms.PaymentIsDue,Terms.DiscountDate,Terms.BalanceDueDate,Terms.DiscountForEarlyPayment,Terms.MonthlyChargeForLatePayment,Terms.DiscountExpiryDate,Terms.Discount,Terms.DiscountForeign,Terms.DueDate,IsTaxInclusive,IsReportable,Subtotal,SubtotalForeign,Freight,FreightForeign,FreightTaxCode.UID,FreightTaxCode.Code,FreightTaxCode.URI,TotalTax,TotalTaxForeign,TotalAmount,TotalAmountForeign,Category,Comment,ShippingMethod,PromisedDate,JournalMemo,BillDeliveryStatus,AppliedToDate,AppliedToDateForeign,BalanceDueAmount,BalanceDueAmountForeign,Status,LastPaymentDate,Order,ForeignCurrency,CurrencyExchangeRate,URI,RowVersion,Line.RowID,Line.Type,Line.Description,Line.BillQuantity,Line.ReceivedQuantity,Line.BackorderQuantity,Line.Total,Line.TotalForeign,Line.UnitPrice,Line.UnitOfMeasure,Line.UnitCount,Line.Job,Line.UnitPriceForeign,Line.TaxCode.UID,Line.TaxCode.Code,Line.TaxCode.URI,Line.DiscountPercent,Line.Item,Line.Account.UID,Line.Account.Name,Line.Account.DisplayID,Line.Account.URI,Line.Location,Line.RowVersion
bills,f0b0dc41-4c7d-4202-800d-2e5452f6e784,00000214,2023-11-30T00:00:00,credit,6b731255-3c33-48e4-b932-72556b4c16e3,Mitre 10 MEGA Hamilton,SUO000170,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/6b731255-3c33-48e4-b932-72556b4c16e3,,NumberOfDaysAfterEOM,1,20,0.0,0.0,2023-12-01T00:00:00,0.0,,2023-12-20T00:00:00,True,,-110.31,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-14.39,,-110.31,,,,,,Purchase; Mitre 10 MEGA Hamilton,PrintAndEmail,-110.31,,0.0,,Closed,,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Item/f0b0dc41-4c7d-4202-800d-2e5452f6e784,-4515137902392377344,1525,Transaction,,0.0,0.0,0.0,-110.31,,110.31,,-1.0,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,0.0,,53c4b42e-2f8f-468e-8373-6b5b106bd1a1,Purchases                                ,210,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/53c4b42e-2f8f-468e-8373-6b5b106bd1a1,,-7325384069871566848
bills,f079f59e-66fe-4c6d-8072-d47bfe7d8cc5,00000655,2024-11-08T00:00:00,947401513478,d9e19a3c-3e34-4a69-a150-3b19a48c73bb,Bunnings Limited,SUO000112,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/d9e19a3c-3e34-4a69-a150-3b19a48c73bb,"PO Box10-086
Te Rapa
Hamilton 3210",NumberOfDaysAfterEOM,1,30,0.0,0.0,2024-12-01T00:00:00,0.0,,2024-12-30T00:00:00,True,,-56.45,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-7.36,,-56.45,,,,,,Purchase; Bunnings Limited,PrintAndEmail,-56.45,,0.0,,Closed,,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Item/f079f59e-66fe-4c6d-8072-d47bfe7d8cc5,-356340723445923840,4082,Transaction,,0.0,0.0,0.0,-56.45,,56.45,,-1.0,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,0.0,,d496b26b-939c-41eb-8f3f-73b85ef185b9,General Expenses                         ,335,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/d496b26b-939c-41eb-8f3f-73b85ef185b9,,-3526874861114753024
bills,88cb8aee-b40e-4746-9bbd-a928ca57cd95,00000136,2023-09-20T00:00:00,952701018823C,d9e19a3c-3e34-4a69-a150-3b19a48c73bb,Bunnings Limited,SUO000112,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/d9e19a3c-3e34-4a69-a150-3b19a48c73bb,"PO Box10-086
Te Rapa
Hamilton 3210",NumberOfDaysAfterEOM,1,30,0.0,0.0,2023-10-01T00:00:00,0.0,,2023-10-30T00:00:00,True,,-10.24,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-1.34,,-10.24,,,,,,Purchase; Bunnings Limited,PrintAndEmail,-10.24,,0.0,,Closed,2023-11-06T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Item/88cb8aee-b40e-4746-9bbd-a928ca57cd95,1710524532982284288,1012,Transaction,go trap,0.0,0.0,0.0,-10.24,,10.24,,-1.0,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,0.0,,53c4b42e-2f8f-468e-8373-6b5b106bd1a1,Purchases                                ,210,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/53c4b42e-2f8f-468e-8373-6b5b106bd1a1,,1555431820814712832
bills,b11be37f-2e23-4ce2-87d3-fa4f6bb7626a,00000152,2023-09-08T00:00:00,120643,cea99b12-94d3-4ee2-ab3d-379eb6bb95af,Warehouse Stationery,SUO000237,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/cea99b12-94d3-4ee2-ab3d-379eb6bb95af,"PO Box 9429
Newmarket
Auckland 3240",NumberOfDaysAfterEOM,1,30,0.0,0.0,2023-10-01T00:00:00,0.0,,2023-10-30T00:00:00,True,,-6.0,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-0.78,,-6.0,,,,,,Purchase; Warehouse Stationery,PrintAndEmail,-6.0,,0.0,,Closed,,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Item/b11be37f-2e23-4ce2-87d3-fa4f6bb7626a,3800194760082194432,1044,Transaction,,0.0,0.0,0.0,-6.0,,6.0,,-1.0,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,0.0,,700797a5-4ac3-474b-a5a8-f55e09cc0eb4,"Printing, Stamps & Stationery            ",431,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/700797a5-4ac3-474b-a5a8-f55e09cc0eb4,,6312077452248088576
bills,c428b9bf-3e9e-4df3-8e02-964cae159aab,00001454,2026-02-13T00:00:00,15945,15916639-790d-4b39-8b45-26183375e71a,C&I Commercial & Industrial Insulation,SUO000115,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/15916639-790d-4b39-8b45-26183375e71a,"PO Box 2280
Rotorua
Rotorua",NumberOfDaysAfterEOM,1,20,0.0,0.0,2026-03-01T00:00:00,0.0,,2026-03-20T00:00:00,True,,4790.87,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,624.9,,4790.87,,,,,,Purchase; C&I Commercial & Industrial Insulation,PrintAndEmail,0.0,,4790.87,,Open,,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Item/c428b9bf-3e9e-4df3-8e02-964cae159aab,-6131076947595231232,8735,Transaction,,0.0,0.0,0.0,4790.87,,4790.87,,1.0,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,0.0,,0d343e54-26b7-4d45-ad7d-acf2d39fd569,Materials                            ,211,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/0d343e54-26b7-4d45-ad7d-acf2d39fd569,,-5914904165481447424
bills,da4995bf-558f-42f4-bb8c-5b453517c469,00000473,2024-07-09T00:00:00,947400163379,d9e19a3c-3e34-4a69-a150-3b19a48c73bb,Bunnings Limited,SUO000112,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/d9e19a3c-3e34-4a69-a150-3b19a48c73bb,"PO Box10-086
Te Rapa
Hamilton 3210",NumberOfDaysAfterEOM,1,20,0.0,0.0,2024-08-01T00:00:00,0.0,,2024-08-20T00:00:00,True,,3.7,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,0.48,,3.7,,,,,,Purchase; Bunnings Limited,PrintAndEmail,3.7,,0.0,,Closed,2024-08-30T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Item/da4995bf-558f-42f4-bb8c-5b453517c469,-156214214027902976,3043,Transaction,,0.0,0.0,0.0,3.7,,3.7,,1.0,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,0.0,,53c4b42e-2f8f-468e-8373-6b5b106bd1a1,Purchases                                ,210,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/53c4b42e-2f8f-468e-8373-6b5b106bd1a1,,-7808111455907086336
bills,518af975-683b-40af-abe2-562d3e3771b6,00000292,2024-02-23T00:00:00,10364439,cea99b12-94d3-4ee2-ab3d-379eb6bb95af,Warehouse Stationery,SUO000237,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/cea99b12-94d3-4ee2-ab3d-379eb6bb95af,"PO Box 9429
Newmarket
Auckland 3240",NumberOfDaysAfterEOM,1,20,0.0,0.0,2024-03-01T00:00:00,0.0,,2024-03-20T00:00:00,True,,5.0,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,0.65,,5.0,,,,,,Purchase; Warehouse Stationery,PrintAndEmail,5.0,,0.0,,Closed,2024-03-22T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Item/518af975-683b-40af-abe2-562d3e3771b6,-8046521860692639744,1956,Transaction,,0.0,0.0,0.0,5.0,,5.0,,1.0,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,0.0,,700797a5-4ac3-474b-a5a8-f55e09cc0eb4,"Printing, Stamps & Stationery            ",431,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/700797a5-4ac3-474b-a5a8-f55e09cc0eb4,,1382889859114336256
bills,77438489-4659-4da1-83ac-daf00bc13302,00000387,2024-05-02T00:00:00,1109854,3d51e4ca-cac4-45f8-8bdf-d3e4ef3883d2,Corys Electrical Ltd,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/3d51e4ca-cac4-45f8-8bdf-d3e4ef3883d2,,DayOfMonthAfterEOM,1,20,0.0,0.0,2024-06-01T00:00:00,0.0,,2024-06-20T00:00:00,True,,6.95,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,0.91,,6.95,,,,,,Purchase; Corys Electrical Ltd,PrintAndEmail,6.95,,0.0,,Closed,2024-06-27T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Item/77438489-4659-4da1-83ac-daf00bc13302,-7258672301367885824,2591,Transaction,chin straps,0.0,0.0,0.0,6.95,,6.95,,1.0,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,0.0,,53c4b42e-2f8f-468e-8373-6b5b106bd1a1,Purchases                                ,210,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/53c4b42e-2f8f-468e-8373-6b5b106bd1a1,,-6120387495549992960
bills,c4498211-eaa9-4fb3-b3b5-d99fffa77f96,00000291,2024-02-22T00:00:00,10363789,cea99b12-94d3-4ee2-ab3d-379eb6bb95af,Warehouse Stationery,SUO000237,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/cea99b12-94d3-4ee2-ab3d-379eb6bb95af,"PO Box 9429
Newmarket
Auckland 3240",NumberOfDaysAfterEOM,1,20,0.0,0.0,2024-03-01T00:00:00,0.0,,2024-03-20T00:00:00,True,,8.18,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,1.07,,8.18,,,,,,Purchase; Warehouse Stationery,PrintAndEmail,8.18,,0.0,,Closed,2024-03-22T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Item/c4498211-eaa9-4fb3-b3b5-d99fffa77f96,-4587757346872098816,1954,Transaction,,0.0,0.0,0.0,8.18,,8.18,,1.0,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,0.0,,700797a5-4ac3-474b-a5a8-f55e09cc0eb4,"Printing, Stamps & Stationery            ",431,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/700797a5-4ac3-474b-a5a8-f55e09cc0eb4,,-1932040941607059456
bills,b57a01c6-073e-47e1-80d6-ca5c3979b4ba,00000993,2025-05-05T00:00:00,4352457,cea99b12-94d3-4ee2-ab3d-379eb6bb95af,Warehouse Stationery,SUO000237,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/cea99b12-94d3-4ee2-ab3d-379eb6bb95af,"PO Box 9429
Newmarket
Auckland 3240",NumberOfDaysAfterEOM,1,20,0.0,0.0,2025-06-01T00:00:00,0.0,,2025-06-20T00:00:00,True,,11.99,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,1.56,,11.99,,,,,,Purchase; Warehouse Stationery,PrintAndEmail,11.99,,0.0,,Closed,2025-06-24T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Item/b57a01c6-073e-47e1-80d6-ca5c3979b4ba,-6690088450365849600,5879,Transaction,,0.0,0.0,0.0,11.99,,11.99,,1.0,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,0.0,,0d343e54-26b7-4d45-ad7d-acf2d39fd569,Materials                            ,211,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/0d343e54-26b7-4d45-ad7d-acf2d39fd569,,5552947136640843776
bills,1abe8c17-8943-46c4-a76e-610fab42b560,00000901,2024-07-31T00:00:00,11109,3efa1073-8906-4e8a-9c7a-55857585bc9d,CI Safety & Apparel,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/3efa1073-8906-4e8a-9c7a-55857585bc9d,,NumberOfDaysAfterEOM,1,20,0.0,0.0,2024-08-01T00:00:00,0.0,,2024-08-20T00:00:00,True,,14.0,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,1.83,,14.0,,,,,,Purchase; CI Safety & Apparel,PrintAndEmail,14.0,,0.0,,Closed,2024-08-30T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Item/1abe8c17-8943-46c4-a76e-610fab42b560,-4443356285773021184,3037,Transaction,freight on vests,0.0,0.0,0.0,14.0,,14.0,,1.0,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,0.0,,b62c5610-75d9-4b70-8b2d-d9645b1a7b91,Staff Uniforms,459,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/b62c5610-75d9-4b70-8b2d-d9645b1a7b91,,-3650722751355813888
bills,ebe56ddb-8bf3-4ead-839d-add1925f354a,00000607,2024-10-16T00:00:00,INV557030,f6dc630a-f27c-40ab-8c32-7e6cfdfb9c0c,Centra Forklifts,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/f6dc630a-f27c-40ab-8c32-7e6cfdfb9c0c,"PO Box 59114
Mangere Bridge Auckland 2022
New Zealand",DayOfMonthAfterEOM,1,20,0.0,0.0,2024-11-01T00:00:00,0.0,,2024-11-20T00:00:00,True,,16.1,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,2.1,,16.1,,,,,,Purchase; Centra Forklifts,PrintAndEmail,16.1,,0.0,,Closed,2024-11-21T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Item/ebe56ddb-8bf3-4ead-839d-add1925f354a,3240345429451210752,3823,Transaction,,0.0,0.0,0.0,16.1,,16.1,,1.0,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,0.0,,66103e0a-dec8-45ea-888a-21a2c1b2de77,Motor Vehicle Expenses                   ,410,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/66103e0a-dec8-45ea-888a-21a2c1b2de77,,5972623028381548544
bills,1bd09e7c-af72-424b-90f8-fc08655d3f21,00000605,2024-11-20T00:00:00,557030,f6dc630a-f27c-40ab-8c32-7e6cfdfb9c0c,Centra Forklifts,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/f6dc630a-f27c-40ab-8c32-7e6cfdfb9c0c,"PO Box 59114
Mangere Bridge Auckland 2022
New Zealand",NumberOfDaysAfterEOM,1,20,0.0,0.0,2024-12-01T00:00:00,0.0,,2024-12-20T00:00:00,True,,16.1,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,2.1,,16.1,,,,,,Purchase; Centra Forklifts,PrintAndEmail,16.1,,0.0,,Closed,2025-02-19T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Item/1bd09e7c-af72-424b-90f8-fc08655d3f21,-6883463958389325824,3819,Transaction,Forklift,0.0,0.0,0.0,16.1,,16.1,,1.0,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,0.0,,66103e0a-dec8-45ea-888a-21a2c1b2de77,Motor Vehicle Expenses                   ,410,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/66103e0a-dec8-45ea-888a-21a2c1b2de77,,4603247266684207104
bills,cc4e77db-1b5b-483f-b9a5-5746f4f6dbf0,00000232,2023-12-07T00:00:00,10296089,cea99b12-94d3-4ee2-ab3d-379eb6bb95af,Warehouse Stationery,SUO000237,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/cea99b12-94d3-4ee2-ab3d-379eb6bb95af,"PO Box 9429
Newmarket
Auckland 3240",NumberOfDaysAfterEOM,1,20,0.0,0.0,2024-01-01T00:00:00,0.0,,2024-01-20T00:00:00,True,,16.99,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,2.22,,16.99,,,,,,Purchase; Warehouse Stationery,PrintAndEmail,16.99,,0.0,,Closed,2024-01-24T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Item/cc4e77db-1b5b-483f-b9a5-5746f4f6dbf0,-4960429116525379584,1581,Transaction,,0.0,0.0,0.0,16.99,,16.99,,1.0,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,0.0,,700797a5-4ac3-474b-a5a8-f55e09cc0eb4,"Printing, Stamps & Stationery            ",431,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/700797a5-4ac3-474b-a5a8-f55e09cc0eb4,,-4239853176146100224
bills,ebbd2a25-3159-45bd-bd23-ee0f79ba0b7b,00000758,2025-01-09T00:00:00,947401859339,d9e19a3c-3e34-4a69-a150-3b19a48c73bb,Bunnings Limited,SUO000112,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/d9e19a3c-3e34-4a69-a150-3b19a48c73bb,"PO Box10-086
Te Rapa
Hamilton 3210",NumberOfDaysAfterEOM,1,20,0.0,0.0,2025-02-01T00:00:00,0.0,,2025-02-20T00:00:00,True,,26.86,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,3.5,,26.86,,,,,,Purchase; Bunnings Limited,PrintAndEmail,26.86,,0.0,,Closed,2025-02-21T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Item/ebbd2a25-3159-45bd-bd23-ee0f79ba0b7b,-8890380542336303104,4565,Transaction,,0.0,0.0,0.0,26.86,,26.86,,1.0,,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,0.0,,b62c5610-75d9-4b70-8b2d-d9645b1a7b91,Staff Uniforms,459,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/b62c5610-75d9-4b70-8b2d-d9645b1a7b91,,1473809575126761472
